,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type,circuit_type_num
7238,1110,2023,12,13,Belgian Grand Prix,2023-07-30,13:00:00,2023-07-28,11:30:00,2023-07-29,10:30:00,\N,\N,2023-07-28,15:00:00,2023-07-29,14:30:00,1,2,27,15:55:00,23.023,23023,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,26069,131,44,3,4,4,4,13.0,44,+49.671,5000121,44,1,1:47.305,234.978,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7239,1110,2023,12,13,Belgian Grand Prix,2023-07-30,13:00:00,2023-07-28,11:30:00,2023-07-29,10:30:00,\N,\N,2023-07-28,15:00:00,2023-07-29,14:30:00,1,3,42,16:23:05,23.156,23156,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,26069,131,44,3,4,4,4,13.0,44,+49.671,5000121,44,1,1:47.305,234.978,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7240,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,1,12,14:27:22,21.395,21395,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,21048,4,10,10,9,9,9,2.0,44,+1:11.917,5276810,34,9,1:52.432,224.263,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7241,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,2,30,15:04:45,21.979,21979,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,21048,4,10,10,9,9,9,2.0,44,+1:11.917,5276810,34,9,1:52.432,224.263,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7242,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,1,12,14:31:42,25.972,25972,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,21509,207,21,19,14,14,14,0.0,43,\N,\N,28,15,1:56.741,215.985,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7243,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,808,2,26,14:59:52,21.180,21180,petrov,PET,Vitaly,Petrov,1984-09-08,Russian,21509,207,21,19,14,14,14,0.0,43,\N,\N,28,15,1:56.741,215.985,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7244,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,11,14:25:16,23.090,23090,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21045,131,8,5,6,6,6,8.0,44,+48.674,5253567,39,8,1:52.263,224.601,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7245,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,30,15:04:42,21.171,21171,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21045,131,8,5,6,6,6,8.0,44,+48.674,5253567,39,8,1:52.263,224.601,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7246,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,20,14:47:24,21.062,21062,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21506,131,8,23,11,11,11,0.0,44,+65.111,5413641,39,2,1:53.073,222.992,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7247,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,36,15:18:36,20.534,20534,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21506,131,8,23,11,11,11,0.0,44,+65.111,5413641,39,2,1:53.073,222.992,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7248,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,12,14:27:19,22.893,22893,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21935,131,9,4,4,4,4,12.0,44,+29.872,5052068,39,6,1:51.582,225.971,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7249,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,25,14:52:20,23.723,23723,rosberg,ROS,Nico,Rosberg,1985-06-27,German,21935,131,9,4,4,4,4,12.0,44,+29.872,5052068,39,6,1:51.582,225.971,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7250,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,8,14:19:40,29.997,29997,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22374,131,6,1,2,2,2,18.0,44,+3.383,5079939,36,1,1:50.511,228.161,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7251,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,19,14:41:14,22.936,22936,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22374,131,6,1,2,2,2,18.0,44,+3.383,5079939,36,1,1:50.511,228.161,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7252,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,34,15:09:54,23.392,23392,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22374,131,6,1,2,2,2,18.0,44,+3.383,5079939,36,1,1:50.511,228.161,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7253,937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,12,14:30:22,22.997,22997,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22737,131,6,2,2,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7254,937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,31,15:07:43,22.765,22765,rosberg,ROS,Nico,Rosberg,1985-06-27,German,22737,131,6,2,2,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7255,960,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,9,14:24:29,16:36.150,996150,rosberg,ROS,Nico,Rosberg,1985-06-27,German,23181,131,6,1,1,1,1,25.0,44,1:44:51.058,6291058,11,2,1:51.746,225.640,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7256,960,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,2,26,15:14:15,22.596,22596,rosberg,ROS,Nico,Rosberg,1985-06-27,German,23181,131,6,1,1,1,1,25.0,44,1:44:51.058,6291058,11,2,1:51.746,225.640,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7257,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,1,14,14:32:10,24.161,24161,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21051,15,16,12,12,12,12,0.0,44,+1:31.976,5296869,35,14,1:53.871,221.429,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7258,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,2,29,15:03:08,21.269,21269,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21051,15,16,12,12,12,12,0.0,44,+1:31.976,5296869,35,14,1:53.871,221.429,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7259,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,1,1,14:06:35,27.248,27248,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21508,15,14,2,13,13,13,0.0,44,+116.119,5464649,26,13,1:55.598,218.121,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7260,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,2,7,14:21:42,21.669,21669,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21508,15,14,2,13,13,13,0.0,44,+116.119,5464649,26,13,1:55.598,218.121,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7261,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,3,24,14:55:27,22.106,22106,kobayashi,KOB,Kamui,Kobayashi,1986-09-13,Japanese,21508,15,14,2,13,13,13,0.0,44,+116.119,5464649,26,13,1:55.598,218.121,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7262,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,1,13,14:29:31,22.773,22773,sutil,SUT,Adrian,Sutil,1983-01-11,German,21046,10,14,15,7,7,7,6.0,44,+59.713,5264606,33,10,1:52.591,223.946,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7263,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,2,31,15:06:38,20.983,20983,sutil,SUT,Adrian,Sutil,1983-01-11,German,21046,10,14,15,7,7,7,6.0,44,+59.713,5264606,33,10,1:52.591,223.946,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7264,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,1,11,14:25:37,23.327,23327,sutil,SUT,Adrian,Sutil,1983-01-11,German,21940,10,15,12,9,9,9,2.0,44,+1:09.547,5091743,35,10,1:52.226,224.675,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7265,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,2,26,14:54:42,23.655,23655,sutil,SUT,Adrian,Sutil,1983-01-11,German,21940,10,15,12,9,9,9,2.0,44,+1:09.547,5091743,35,10,1:52.226,224.675,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7266,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,1,11,14:25:53,23.755,23755,sutil,SUT,Adrian,Sutil,1983-01-11,German,22386,15,99,14,14,14,14,0.0,44,+1:22.447,5159003,36,2,1:52.413,224.301,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7267,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,2,21,14:45:40,23.779,23779,sutil,SUT,Adrian,Sutil,1983-01-11,German,22386,15,99,14,14,14,14,0.0,44,+1:22.447,5159003,36,2,1:52.413,224.301,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7268,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,3,34,15:10:53,23.732,23732,sutil,SUT,Adrian,Sutil,1983-01-11,German,22386,15,99,14,14,14,14,0.0,44,+1:22.447,5159003,36,2,1:52.413,224.301,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7269,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15,1,13,14:30:20,22.159,22159,trulli,TRU,Jarno,Trulli,1974-07-13,Italian,21053,205,21,18,14,14,14,0.0,43,\N,\N,38,17,1:54.571,220.076,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7270,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15,2,31,15:07:16,21.484,21484,trulli,TRU,Jarno,Trulli,1974-07-13,Italian,21053,205,21,18,14,14,14,0.0,43,\N,\N,38,17,1:54.571,220.076,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7271,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,1,3,14:09:46,26.046,26046,button,BUT,Jenson,Button,1980-01-19,British,21042,1,4,13,3,3,3,15.0,44,+9.669,5214562,39,2,1:50.062,229.092,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7272,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,2,13,14:29:40,21.756,21756,button,BUT,Jenson,Button,1980-01-19,British,21042,1,4,13,3,3,3,15.0,44,+9.669,5214562,39,2,1:50.062,229.092,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7273,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,3,32,15:08:15,21.640,21640,button,BUT,Jenson,Button,1980-01-19,British,21042,1,4,13,3,3,3,15.0,44,+9.669,5214562,39,2,1:50.062,229.092,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7274,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,1,20,14:46:43,19.668,19668,button,BUT,Jenson,Button,1980-01-19,British,21496,1,3,1,1,1,1,25.0,44,1:29:08.530,5348530,40,10,1:54.293,220.611,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7275,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,1,17,14:37:03,22.465,22465,button,BUT,Jenson,Button,1980-01-19,British,21937,1,5,6,6,6,6,8.0,44,+40.794,5062990,36,2,1:50.823,227.519,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7276,891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,2,34,15:09:32,23.317,23317,button,BUT,Jenson,Button,1980-01-19,British,21937,1,5,6,6,6,6,8.0,44,+40.794,5062990,36,2,1:50.823,227.519,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7277,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,1,13,14:29:34,22.800,22800,button,BUT,Jenson,Button,1980-01-19,British,22378,1,22,10,6,6,6,8.0,44,+54.580,5131136,38,8,1:53.483,222.186,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7278,911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,2,29,15:00:43,22.588,22588,button,BUT,Jenson,Button,1980-01-19,British,22378,1,22,10,6,6,6,8.0,44,+54.580,5131136,38,8,1:53.483,222.186,1,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7279,937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,1,11,14:29:15,24.083,24083,button,BUT,Jenson,Button,1980-01-19,British,22749,1,22,19,14,14,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7280,937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,2,20,14:47:33,24.151,24151,button,BUT,Jenson,Button,1980-01-19,British,22749,1,22,19,14,14,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7281,937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,3,35,15:17:42,23.761,23761,button,BUT,Jenson,Button,1980-01-19,British,22749,1,22,19,14,14,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7282,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,1,1,14:06:14,28.539,28539,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,21054,205,20,16,15,15,15,0.0,43,\N,\N,35,15,1:54.051,221.080,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7283,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,2,13,14:30:46,22.009,22009,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,21054,205,20,16,15,15,15,0.0,43,\N,\N,35,15,1:54.051,221.080,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7284,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,33,15:11:16,22.306,22306,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,21054,205,20,16,15,15,15,0.0,43,\N,\N,35,15,1:54.051,221.080,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7285,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,1,14,14:35:49,52.206,52206,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,21512,207,20,18,17,17,17,0.0,43,\N,\N,33,14,1:56.475,216.479,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7286,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,2,27,15:02:21,21.931,21931,kovalainen,KOV,Heikki,Kovalainen,1981-10-19,Finnish,21512,207,20,18,17,17,17,0.0,43,\N,\N,33,14,1:56.475,216.479,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7287,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1,14:05:58,35.092,35092,glock,GLO,Timo,Glock,1982-03-18,German,21057,166,24,19,18,18,18,0.0,43,\N,\N,37,20,1:56.540,216.358,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7288,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,2,6,14:16:35,13.914,13914,glock,GLO,Timo,Glock,1982-03-18,German,21057,166,24,19,18,18,18,0.0,43,\N,\N,37,20,1:56.540,216.358,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7289,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,3,14,14:33:40,24.204,24204,glock,GLO,Timo,Glock,1982-03-18,German,21057,166,24,19,18,18,18,0.0,43,\N,\N,37,20,1:56.540,216.358,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7290,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,4,35,15:15:37,21.721,21721,glock,GLO,Timo,Glock,1982-03-18,German,21057,166,24,19,18,18,18,0.0,43,\N,\N,37,20,1:56.540,216.358,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7291,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,11,14:29:54,22.463,22463,glock,GLO,Timo,Glock,1982-03-18,German,21510,206,24,20,15,15,15,0.0,43,\N,\N,30,16,1:56.956,215.588,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7292,871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,2,25,14:58:05,20.660,20660,glock,GLO,Timo,Glock,1982-03-18,German,21510,206,24,20,15,15,15,0.0,43,\N,\N,30,16,1:56.956,215.588,11,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7293,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,815,1,5,14:13:49,26.092,26092,perez,PER,Sergio,Pérez,1990-01-26,Mexican,21059,15,17,9,\N,R,20,0.0,27,\N,\N,26,16,1:54.244,220.706,22,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
7294,852,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,815,2,22,14:49:35,14.089,14089,perez,PER,Sergio,Pérez,1990-01-26,Mexican,21059,15,17,9,\N,R,20,0.0,27,\N,\N,26,16,1:54.244,220.706,22,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,street circuit,2
