,raceId,year,round,circuitId,name,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,stop_total
142,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,839,3,42,16:02:51,18.007,18007,ocon,OCO,Esteban,Ocon,1996-09-17,French,26341,214,31,15,16,16,16,0.0,57,\N,\N,45,15,1:21.354,233.557,11,3
143,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,839,1,1,14:06:28,26:26.095,1586095,ocon,OCO,Esteban,Ocon,1996-09-17,French,26359,214,31,15,15,15,15,0.0,52,\N,\N,52,13,1:36.232,217.237,11,3
144,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,839,2,19,15:04:11,23.394,23394,ocon,OCO,Esteban,Ocon,1996-09-17,French,26359,214,31,15,15,15,15,0.0,52,\N,\N,52,13,1:36.232,217.237,11,3
145,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,839,3,33,15:27:33,24.181,24181,ocon,OCO,Esteban,Ocon,1996-09-17,French,26359,214,31,15,15,15,15,0.0,52,\N,\N,52,13,1:36.232,217.237,11,3
146,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,839,1,9,15:19:14,23.156,23156,ocon,OCO,Esteban,Ocon,1996-09-17,French,26375,214,31,13,11,11,11,0.0,56,+1:02.812,6115366,33,15,1:40.937,194.414,1,2
147,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,839,2,23,15:44:48,23.208,23208,ocon,OCO,Esteban,Ocon,1996-09-17,French,26375,214,31,13,11,11,11,0.0,56,+1:02.812,6115366,33,15,1:40.937,194.414,1,2
148,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,839,1,22,16:38:08,22.663,22663,ocon,OCO,Esteban,Ocon,1996-09-17,French,26394,214,31,13,10,10,10,1.0,57,+39.746,5489622,51,16,1:32.037,211.688,1,1
149,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,839,1,25,15:37:56,30.659,30659,ocon,OCO,Esteban,Ocon,1996-09-17,French,26418,214,31,12,14,14,14,0.0,62,\N,\N,37,16,1:21.304,217.361,11,1
150,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,839,1,44,15:11:32,24.495,24495,ocon,OCO,Esteban,Ocon,1996-09-17,French,26454,214,31,18,10,10,10,1.0,70,+30.313,6378240,70,10,1:17.012,203.859,1,1
151,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,840,1,9,18:18:42,24.418,24418,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26295,117,18,12,10,10,10,1.0,57,+1:33.216,5597958,30,16,1:35.632,203.730,1,2
152,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,840,2,27,18:48:25,24.545,24545,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26295,117,18,12,10,10,10,1.0,57,+1:33.216,5597958,30,16,1:35.632,203.730,1,2
153,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,840,1,8,15:14:26,17.901,17901,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26331,117,18,9,6,6,6,8.0,58,+1:33.222,4920065,49,8,1:20.930,234.780,1,2
154,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,840,2,37,15:55:19,17.977,17977,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26331,117,18,9,6,6,6,8.0,58,+1:33.222,4920065,49,8,1:20.930,234.780,1,2
155,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,840,1,1,14:06:35,26:25.911,1585911,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26356,117,18,16,12,12,12,0.0,52,\N,\N,41,12,1:35.798,218.221,11,4
156,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,840,2,12,14:52:17,23.358,23358,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26356,117,18,16,12,12,12,0.0,52,\N,\N,41,12,1:35.798,218.221,11,4
157,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,840,3,22,15:09:06,23.238,23238,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26356,117,18,16,12,12,12,0.0,52,\N,\N,41,12,1:35.798,218.221,11,4
158,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,840,4,34,15:28:58,22.911,22911,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26356,117,18,16,12,12,12,0.0,52,\N,\N,41,12,1:35.798,218.221,11,4
159,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,840,1,9,15:19:10,23.823,23823,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26379,117,18,11,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,4
160,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,840,2,21,15:40:07,22.911,22911,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26379,117,18,11,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,4
161,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,840,3,26,15:51:46,1:33.274,93274,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26379,117,18,11,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,4
162,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,840,4,35,16:10:09,34.777,34777,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26379,117,18,11,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,4
163,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,840,1,11,16:20:48,23.038,23038,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26401,117,18,11,17,17,17,0.0,57,+55.173,5505049,57,9,1:31.588,212.726,1,2
164,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,840,2,28,16:48:15,22.631,22631,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26401,117,18,11,17,17,17,0.0,57,+55.173,5505049,57,9,1:31.588,212.726,1,2
165,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,840,1,37,15:54:22,29.971,29971,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26413,117,18,13,9,9,9,2.0,63,+1:19.556,5204808,58,10,1:20.570,219.342,1,1
166,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,840,1,1,15:05:10,39:43.588,2383588,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26438,117,18,13,14,14,14,0.0,76,\N,\N,\N,0,\N,\N,12,48
167,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,840,42,2,16:41:05,24.132,24132,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26438,117,18,13,14,14,14,0.0,76,\N,\N,\N,0,\N,\N,12,48
168,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,840,48,3,16:49:27,28.211,28211,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26438,117,18,13,14,14,14,0.0,76,\N,\N,\N,0,\N,\N,12,48
169,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,840,1,25,14:41:47,24.284,24284,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26451,117,18,9,7,7,7,6.0,70,+23.625,6371552,70,9,1:16.762,204.523,1,2
170,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,840,2,44,15:11:30,25.025,25025,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26451,117,18,9,7,7,7,6.0,70,+23.625,6371552,70,9,1:16.762,204.523,1,2
171,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,842,1,12,18:23:38,29.980,29980,gasly,GAS,Pierre,Gasly,1996-02-07,French,26303,214,10,20,18,18,18,0.0,56,\N,\N,45,9,1:34.805,205.508,11,3
172,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,842,2,31,18:55:10,26.462,26462,gasly,GAS,Pierre,Gasly,1996-02-07,French,26303,214,10,20,18,18,18,0.0,56,\N,\N,45,9,1:34.805,205.508,11,3
173,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,842,3,43,19:14:55,25.240,25240,gasly,GAS,Pierre,Gasly,1996-02-07,French,26303,214,10,20,18,18,18,0.0,56,\N,\N,45,9,1:34.805,205.508,11,3
174,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,842,1,17,15:27:32,20.316,20316,gasly,GAS,Pierre,Gasly,1996-02-07,French,26338,214,10,17,13,13,13,0.0,57,\N,\N,51,10,1:21.090,234.317,11,2
175,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,842,2,41,16:01:21,17.682,17682,gasly,GAS,Pierre,Gasly,1996-02-07,French,26338,214,10,17,13,13,13,0.0,57,\N,\N,51,10,1:21.090,234.317,11,2
176,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,842,1,1,14:06:30,26:26.793,1586793,gasly,GAS,Pierre,Gasly,1996-02-07,French,26360,214,10,17,16,16,16,0.0,52,\N,\N,48,16,1:36.642,216.315,11,3
177,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,842,2,16,14:59:18,23.844,23844,gasly,GAS,Pierre,Gasly,1996-02-07,French,26360,214,10,17,16,16,16,0.0,52,\N,\N,48,16,1:36.642,216.315,11,3
178,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,842,3,32,15:26:03,23.102,23102,gasly,GAS,Pierre,Gasly,1996-02-07,French,26360,214,10,17,16,16,16,0.0,52,\N,\N,48,16,1:36.642,216.315,11,3
179,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,842,1,11,15:22:43,39.712,39712,gasly,GAS,Pierre,Gasly,1996-02-07,French,26377,214,10,15,13,13,13,0.0,56,+1:09.223,6121777,40,5,1:39.198,197.822,1,3
180,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,842,2,23,15:45:12,23.987,23987,gasly,GAS,Pierre,Gasly,1996-02-07,French,26377,214,10,15,13,13,13,0.0,56,+1:09.223,6121777,40,5,1:39.198,197.822,1,3
181,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,842,3,38,16:15:11,22.836,22836,gasly,GAS,Pierre,Gasly,1996-02-07,French,26377,214,10,15,13,13,13,0.0,56,+1:09.223,6121777,40,5,1:39.198,197.822,1,3
182,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,842,1,12,16:22:22,22.466,22466,gasly,GAS,Pierre,Gasly,1996-02-07,French,26396,214,10,12,12,12,12,0.0,57,+44.958,5494834,56,17,1:32.055,211.647,1,1
183,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,842,1,8,15:14:26,30.081,30081,gasly,GAS,Pierre,Gasly,1996-02-07,French,26420,214,10,15,16,16,16,0.0,62,\N,\N,10,17,1:21.371,217.183,11,2
184,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,842,2,30,15:45:06,30.654,30654,gasly,GAS,Pierre,Gasly,1996-02-07,French,26420,214,10,15,16,16,16,0.0,62,\N,\N,10,17,1:21.371,217.183,11,2
185,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,842,1,1,15:05:07,39:41.893,2381893,gasly,GAS,Pierre,Gasly,1996-02-07,French,26434,214,10,10,10,10,10,1.0,77,\N,\N,\N,0,\N,\N,11,1
186,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,842,1,25,14:42:06,24.911,24911,gasly,GAS,Pierre,Gasly,1996-02-07,French,26453,214,10,15,9,9,9,2.0,70,+30.021,6377948,70,11,1:17.013,203.856,1,2
187,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,842,2,40,15:05:55,24.408,24408,gasly,GAS,Pierre,Gasly,1996-02-07,French,26453,214,10,15,9,9,9,2.0,70,+30.021,6377948,70,11,1:17.013,203.856,1,2
188,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,844,1,11,18:21:41,24.069,24069,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26289,6,16,2,4,4,4,12.0,57,+39.669,5544411,36,2,1:34.090,207.069,1,2
189,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,844,2,34,18:59:13,24.136,24136,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26289,6,16,2,4,4,4,12.0,57,+39.669,5544411,36,2,1:34.090,207.069,1,2
190,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,844,1,7,20:15:31,23.419,23419,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26308,6,16,2,3,3,3,16.0,50,+18.639,4861912,50,1,1:31.632,242.561,1,1
191,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,844,1,9,15:15:42,17.409,17409,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26327,6,16,4,2,2,2,19.0,58,+2.366,4829209,56,1,1:19.813,238.066,1,2
192,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,844,2,34,15:50:35,17.308,17308,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26327,6,16,4,2,2,2,19.0,58,+2.366,4829209,56,1,1:19.813,238.066,1,2
193,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,844,1,1,14:06:13,26:23.333,1583333,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26348,6,16,8,4,4,4,12.0,53,+26.522,6890088,53,9,1:35.044,219.952,1,2
194,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,844,2,26,15:15:01,23.285,23285,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26348,6,16,8,4,4,4,12.0,53,+26.522,6890088,53,9,1:35.044,219.952,1,2
195,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,844,1,21,15:39:34,22.360,22360,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26368,6,16,6,4,4,4,12.0,56,+23.623,6076177,33,6,1:39.384,197.452,1,1
196,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,844,1,19,16:32:56,21.825,21825,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26387,6,16,2,3,3,3,15.0,57,+9.920,5459796,56,6,1:31.084,213.903,1,1
197,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,844,1,25,15:37:15,30.149,30149,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26407,6,16,3,3,3,3,15.0,63,+7.916,5133168,27,5,1:19.935,221.084,1,1
198,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,844,1,1,15:04:50,39:18.026,2358026,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26425,6,16,1,1,1,1,25.0,78,2:23:15.554,8595554,\N,0,\N,\N,1,1
199,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,844,1,25,14:41:58,24.031,24031,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26463,6,16,11,\N,R,19,0.0,40,\N,\N,39,19,1:26.012,182.528,5,3
200,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,844,2,28,14:47:31,47.186,47186,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26463,6,16,11,\N,R,19,0.0,40,\N,\N,39,19,1:26.012,182.528,5,3
201,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,844,3,31,14:53:31,24.629,24629,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26463,6,16,11,\N,R,19,0.0,40,\N,\N,39,19,1:26.012,182.528,5,3
202,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,848,1,15,18:28:29,24.681,24681,albon,ALB,Alexander,Albon,1996-03-23,Thai,26300,3,23,13,15,15,15,0.0,56,\N,\N,40,17,1:35.723,203.537,11,2
203,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,848,2,36,19:03:09,24.610,24610,albon,ALB,Alexander,Albon,1996-03-23,Thai,26300,3,23,13,15,15,15,0.0,56,\N,\N,40,17,1:35.723,203.537,11,2
204,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,848,1,7,20:15:53,21.723,21723,albon,ALB,Alexander,Albon,1996-03-23,Thai,26316,3,23,12,11,11,11,0.0,50,+1:28.354,4931627,50,9,1:32.307,240.787,1,1
205,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,848,1,6,15:11:45,17.755,17755,albon,ALB,Alexander,Albon,1996-03-23,Thai,26336,3,23,12,11,11,11,0.0,57,\N,\N,46,17,1:21.618,232.801,11,2
206,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,848,2,27,15:41:35,17.745,17745,albon,ALB,Alexander,Albon,1996-03-23,Thai,26336,3,23,12,11,11,11,0.0,57,\N,\N,46,17,1:21.618,232.801,11,2
207,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,848,1,9,15:19:15,23.273,23273,albon,ALB,Alexander,Albon,1996-03-23,Thai,26376,3,23,14,12,12,12,0.0,56,+1:05.506,6118060,34,12,1:40.790,194.697,1,2
208,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,848,2,23,15:44:57,23.600,23600,albon,ALB,Alexander,Albon,1996-03-23,Thai,26376,3,23,14,12,12,12,0.0,56,+1:05.506,6118060,34,12,1:40.790,194.697,1,2
209,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,848,1,10,16:19:16,22.828,22828,albon,ALB,Alexander,Albon,1996-03-23,Thai,26402,3,23,14,18,18,18,0.0,57,+1:16.091,5525967,55,2,1:30.849,214.456,1,2
210,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,848,2,53,17:29:03,22.567,22567,albon,ALB,Alexander,Albon,1996-03-23,Thai,26402,3,23,14,18,18,18,0.0,57,+1:16.091,5525967,55,2,1:30.849,214.456,1,2
211,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,848,1,8,15:14:25,30.050,30050,albon,ALB,Alexander,Albon,1996-03-23,Thai,26424,3,23,14,\N,R,20,0.0,51,\N,\N,48,15,1:21.274,217.442,31,4
212,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,848,2,9,15:17:08,33.179,33179,albon,ALB,Alexander,Albon,1996-03-23,Thai,26424,3,23,14,\N,R,20,0.0,51,\N,\N,48,15,1:21.274,217.442,31,4
213,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,848,3,23,15:36:52,38.413,38413,albon,ALB,Alexander,Albon,1996-03-23,Thai,26424,3,23,14,\N,R,20,0.0,51,\N,\N,48,15,1:21.274,217.442,31,4
