,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,Air density,Wind Spd (m/s),PowerProduction,Power (Watts),Power (MW)
157,1,7,13:00:00,-2.6,,-9.3,,60,,9.0,,37,,16.1,,101.48,,,,-11.0,,,1.3066984293447539,10.277786,3295252.8926051357,3295252.8926051357,3.2952528926051357
158,1,7,14:00:00,-2.3,,-8.6,,62,,9.0,,46,,16.1,,101.13,,,,-11.0,,Snow,1.30074934571041,12.777788000000001,6303406.566646659,4000000.0,4.0
159,1,7,15:00:00,-1.7,,-8.3,,61,,9.0,,35,,16.1,,101.12,,,,-9.0,,,1.2977458948214298,9.722230000000001,2770141.8308486906,2770141.8308486906,2.7701418308486905
160,1,7,16:00:00,-1.4,,-7.2,,65,,9.0,,43,,16.1,,100.8,,,,-10.0,,,1.292210983569018,11.944454,5115016.082396599,4000000.0,4.0
161,1,7,17:00:00,-1.0,,-6.8,,65,,8.0,,43,,16.1,,100.59,,,,-9.0,,,1.2876235712685853,11.944454,5096857.524706206,4000000.0,4.0
162,1,7,18:00:00,-0.2,,-5.2,,69,,9.0,,41,,16.1,,100.3,,,,-8.0,,,1.2801482980967622,11.388898000000001,4392583.8651317535,4000000.0,4.0
163,1,7,19:00:00,0.9,,-3.2,,74,,8.0,,26,,16.1,,100.18,,,,,,,1.2734845186238373,7.222228,1114350.7823448163,1114350.7823448163,1.1143507823448162
164,1,7,20:00:00,1.4,,-2.4,,76,,8.0,,26,,16.1,,100.01,,,,,,,1.269008198908312,7.222228,1110433.8204155015,1110433.8204155015,1.1104338204155015
165,1,7,21:00:00,1.9,,-0.9,,82,,9.0,,21,,16.1,,99.9,,,,,,Rain,1.2653080985639547,5.833338,583394.5673446347,583394.5673446347,0.5833945673446347
166,1,7,22:00:00,2.0,,-0.2,,86,,10.0,,13,,16.1,,99.76,,,,,,Rain,1.2630756772690979,3.611114,0.0,0.0,0.0
167,1,7,23:00:00,2.4,,0.9,,90,,7.0,,9,,11.3,,99.66,,,,,,Rain,1.2599778669450858,2.5000020000000003,0.0,0.0,0.0
168,1,8,00:00:00,3.6,,2.3,,91,,9.0,,5,,16.1,,99.56,,,,,,,1.2532557538314162,1.3888900000000002,0.0,0.0,0.0
169,1,8,01:00:00,5.2,,3.7,,90,,21.0,,22,,16.1,,99.49,,,,,,,1.2451757496609763,6.111116000000001,660095.7022214977,660095.7022214977,0.6600957022214977
170,1,8,02:00:00,5.6,,3.6,,87,,22.0,,30,,16.1,,99.54,,,,,,,1.244013831749129,8.333340000000002,1672234.510808842,1672234.510808842,1.6722345108088421
171,1,8,03:00:00,5.5,,3.8,,89,,22.0,,32,,16.1,,99.57,,,,,,,1.2448353382710635,8.888896,2030813.5486047552,2030813.5486047552,2.030813548604755
172,1,8,04:00:00,5.6,,4.6,,93,,25.0,,9,,16.1,,99.69,,,,,,,1.2458884758596611,2.5000020000000003,0.0,0.0,0.0
173,1,8,05:00:00,7.4,,4.8,,83,,26.0,,18,,16.1,,99.79,,,,,,,1.2391366387800906,5.000004000000001,359786.5486603523,359786.5486603523,0.3597865486603523
174,1,8,06:00:00,6.8,,3.1,,77,,26.0,,28,,16.1,,99.86,,,,,,,1.2426634897819828,7.7777840000000005,1358112.7967858629,1358112.7967858629,1.3581127967858628
175,1,8,07:00:00,6.0,,2.5,,78,,27.0,,21,,16.1,,99.95,,,,,,,1.2473479426543173,5.833338,575113.6929882334,575113.6929882334,0.5751136929882334
176,1,8,08:00:00,6.1,,2.6,,78,,28.0,,5,,16.1,,99.87,,,,,,,1.2459032447658136,1.3888900000000002,0.0,0.0,0.0
177,1,8,09:00:00,5.1,,2.7,,84,,27.0,,9,,16.1,,99.97,,,,,,,1.2516328929549951,2.5000020000000003,0.0,0.0,0.0
178,1,8,10:00:00,5.1,,3.4,,89,,,,0,,16.1,,99.87,,,,,,,1.2503808844594915,0.0,0.0,0.0,0.0
179,1,8,11:00:00,6.2,,3.3,,81,,,M,4,,16.1,,99.74,,,,,,,1.2438360419825218,1.111112,0.0,0.0,0.0
180,1,8,12:00:00,5.3,,3.5,,88,,16.0,,9,,16.1,,99.65,,,,,,,1.246730343330332,2.5000020000000003,0.0,0.0,0.0
181,1,8,13:00:00,4.7,,3.2,,90,,5.0,,8,,16.1,,99.51,,,,,,,1.2476672456034101,2.222224,0.0,0.0,0.0
182,1,8,14:00:00,4.8,,3.6,,92,,8.0,,5,,12.9,,99.46,,,,,,Rain,1.2465916837883453,1.3888900000000002,0.0,0.0,0.0
183,1,8,15:00:00,4.2,,3.5,,95,,8.0,,15,,6.4,,99.41,,,,,,"Rain,Fog",1.248660439253772,4.166670000000001,209810.07460604422,209810.07460604422,0.20981007460604423
184,1,8,16:00:00,4.0,,3.3,,95,,8.0,,5,,9.7,,99.36,,,,,,Fog,1.2489330223528654,1.3888900000000002,0.0,0.0,0.0
185,1,8,17:00:00,4.3,,3.3,,93,,7.0,,9,,16.1,,99.32,,,,,,,1.2470803337521972,2.5000020000000003,0.0,0.0,0.0
186,1,8,18:00:00,5.1,,4.1,,93,,4.0,,13,,11.3,,99.2,,,,,,Moderate Rain,1.241992427539617,3.611114,0.0,0.0,0.0
187,1,8,19:00:00,4.3,,3.3,,93,,9.0,,9,,11.3,,99.17,,,,,,,1.2451969059424626,2.5000020000000003,0.0,0.0,0.0
188,1,8,20:00:00,3.7,,3.0,,95,,10.0,,11,,4.8,,99.2,,,,,,"Rain,Fog",1.2482730466422194,3.0555580000000004,0.0,0.0,0.0
189,1,8,21:00:00,3.6,,3.0,,96,,,M,4,,4.8,,99.22,,,,,,Fog,1.2489758527034263,1.111112,0.0,0.0,0.0
190,1,8,22:00:00,3.7,,3.3,,97,,25.0,,17,,4.8,,99.23,,,,,,Fog,1.2486505485716475,4.722226,305418.8834257651,305418.8834257651,0.30541888342576506
191,1,8,23:00:00,4.4,,3.7,,95,,27.0,,21,,12.9,,99.28,,,,,,Rain,1.2461289499333366,5.833338,574551.6530140486,574551.6530140486,0.5745516530140485
192,1,9,00:00:00,3.7,,2.4,,91,,28.0,,22,,11.3,,99.34,,,,,,Rain,1.2500347223128838,6.111116000000001,662671.5530326054,662671.5530326054,0.6626715530326055
193,1,9,01:00:00,3.4,,1.3,,86,,29.0,,26,,16.1,,99.42,,,,,,Rain,1.2523985173148473,7.222228,1095899.6730367986,1095899.6730367986,1.0958996730367987
194,1,9,02:00:00,3.1,,1.0,,86,,26.0,,18,,16.1,,99.5,,,,,,,1.254767446351204,5.000004000000001,364324.9943271042,364324.9943271042,0.3643249943271042
195,1,9,03:00:00,3.1,,0.3,,82,,29.0,,21,,16.1,,99.56,,,,,,,1.255524090037446,5.833338,578883.4625570364,578883.4625570364,0.5788834625570364
196,1,9,04:00:00,2.4,,-1.6,,75,,30.0,,24,,16.1,,99.59,,,,,,,1.2590928734603763,6.666672,866562.1175650383,866562.1175650383,0.8665621175650383
197,1,9,05:00:00,1.6,,-3.1,,71,,30.0,,30,,16.1,,99.66,,,,,,,1.2636465923083469,8.333340000000002,1698625.3586528806,1698625.3586528806,1.6986253586528806
198,1,9,06:00:00,1.2,,-3.7,,70,,31.0,,26,,16.1,,99.68,,,,,,,1.2657429397101991,7.222228,1107576.5857269263,1107576.5857269263,1.1075765857269264
199,1,9,07:00:00,1.1,,-4.0,,69,,30.0,,24,,16.1,,99.73,,,,,,,1.2668396032504285,6.666672,871893.7517221138,871893.7517221138,0.8718937517221138
200,1,9,08:00:00,1.0,,-4.1,,69,,29.0,,26,,16.1,,99.8,,,,,,Rain,1.2681912133727589,7.222228,1109718.9248220383,1109718.9248220383,1.1097189248220383
201,1,9,09:00:00,0.1,,-5.3,,67,,29.0,,28,,16.1,,99.89,,,,,,,1.2735156646793349,7.7777840000000005,1391831.284438639,1391831.284438639,1.391831284438639
202,1,9,10:00:00,0.2,,-5.2,,67,,29.0,,28,,16.1,,99.92,,,,,,,1.2734321082231224,7.7777840000000005,1391739.965193027,1391739.965193027,1.391739965193027
203,1,9,11:00:00,0.6,,-5.2,,65,,29.0,,35,,16.1,,99.91,,,,,,,1.271444126562203,9.722230000000001,2713998.6145450105,2713998.6145450105,2.7139986145450106
204,1,9,12:00:00,0.7,,-4.5,,68,,27.0,,37,,16.1,,99.85,,,,,,,1.2702165668361467,10.277786,3203252.351195291,3203252.351195291,3.203252351195291
205,1,9,13:00:00,0.6,,-5.3,,65,,29.0,,35,,16.1,,99.83,,,,,,Snow,1.270426054996544,9.722230000000001,2711825.459814117,2711825.459814117,2.7118254598141167
206,1,9,14:00:00,0.9,,-6.6,,58,,28.0,,37,,16.1,,99.85,,,,,,,1.2692895706187877,10.277786,3200914.63738307,3200914.63738307,3.20091463738307
207,1,9,15:00:00,-0.2,,-6.2,,64,,29.0,,37,,16.1,,99.88,,,,-7.0,,Snow,1.2747877568684407,10.277786,3214780.050960047,3214780.050960047,3.214780050960047
208,1,9,16:00:00,-0.4,,-8.4,,55,,31.0,,28,,16.1,,99.95,,,,-7.0,,Snow,1.276616601986994,7.7777840000000005,1395220.3134671666,1395220.3134671666,1.3952203134671666
209,1,9,17:00:00,-1.0,,-9.2,,54,,31.0,,32,,16.1,,100.03,,,,-8.0,,,1.280455172820326,8.888896,2088923.4370195316,2088923.4370195316,2.0889234370195315
210,1,9,18:00:00,-1.3,,-8.5,,58,,30.0,,32,,16.1,,100.06,,,,-8.0,,,1.2822526639404594,8.888896,2091855.8484060322,2091855.8484060322,2.0918558484060323
211,1,9,19:00:00,-1.8,,-9.0,,58,,30.0,,26,,16.1,,100.11,,,,-8.0,,,1.2852573148116857,7.222228,1124652.4581409947,1124652.4581409947,1.1246524581409947
212,1,9,20:00:00,-2.2,,-9.2,,59,,30.0,,30,,16.1,,100.09,,,,-9.0,,,1.2868975755725267,8.333340000000002,1729879.9119643436,1729879.9119643436,1.7298799119643435
213,1,9,21:00:00,-2.4,,-8.9,,61,,30.0,,37,,16.1,,100.11,,,,-10.0,,Snow,1.2881055304677778,10.277786,3248365.0243484993,3248365.0243484993,3.2483650243484994
214,1,9,22:00:00,-3.0,,-7.7,,70,,30.0,,32,,16.1,,100.15,,,,-11.0,,Snow,1.2914822169894518,8.888896,2106912.861011002,2106912.861011002,2.1069128610110024
215,1,9,23:00:00,-3.0,,-7.5,,71,,31.0,,28,,16.1,,100.18,,,,-10.0,,Snow,1.2918690813579958,7.7777840000000005,1411889.8202055548,1411889.8202055548,1.4118898202055548
216,1,10,00:00:00,-3.1,,-8.0,,69,,31.0,,30,,16.1,,100.2,,,,-11.0,,,1.2926054678823824,8.333340000000002,1737552.6035863496,1737552.6035863496,1.7375526035863496
217,1,10,01:00:00,-3.3,,-8.4,,68,,33.0,,30,,16.1,,100.24,,,,-11.0,,,1.2940798782552787,8.333340000000002,1739534.5428909834,1739534.5428909834,1.7395345428909834
218,1,10,02:00:00,-3.4,,-8.5,,68,,31.0,,37,,16.1,,100.34,,,,-12.0,,Snow,1.2958510714033764,10.277786,3267897.852734634,3267897.852734634,3.267897852734634
219,1,10,03:00:00,-4.2,,-8.5,,72,,31.0,,32,,16.1,,100.43,,,,-12.0,,Snow,1.3008713914800047,8.888896,2122230.278648031,2122230.278648031,2.122230278648031
220,1,10,04:00:00,-4.2,,-9.3,,68,,30.0,,28,,16.1,,100.46,,,,-12.0,,Snow,1.3012599819583917,7.7777840000000005,1422153.1798227099,1422153.1798227099,1.4221531798227098
221,1,10,05:00:00,-4.7,,-9.7,,68,,32.0,,28,,16.1,,100.54,,,,-12.0,,,1.3047218075574916,7.7777840000000005,1425936.6253693425,1425936.6253693425,1.4259366253693424
222,1,10,06:00:00,-4.7,,-9.6,,69,,32.0,,34,,16.1,,100.56,,,,-13.0,,Snow,1.3049813503877197,9.444452,2553578.8047843543,2553578.8047843543,2.553578804784354
223,1,10,07:00:00,-5.0,,-10.4,,66,,32.0,,32,,16.1,,100.63,,,,-13.0,,,1.3073507494547645,8.888896,2132800.646918325,2132800.646918325,2.132800646918325
224,1,10,08:00:00,-5.7,,-10.7,,68,,31.0,,22,,16.1,,100.76,,,,-13.0,,,1.3124658300218026,6.111116000000001,695767.6889755075,695767.6889755075,0.6957676889755076
225,1,10,09:00:00,-5.7,,-10.7,,68,,32.0,,22,,16.1,,100.88,,,,-13.0,,Snow,1.314028909612936,6.111116000000001,696596.3126622589,696596.3126622589,0.6965963126622589
226,1,10,10:00:00,-5.4,,-11.2,,64,,33.0,,34,,16.1,,100.91,,,,-14.0,,Snow,1.312946940374013,9.444452,2569165.8181547425,2569165.8181547425,2.5691658181547425
227,1,10,11:00:00,-5.2,,-11.6,,61,,31.0,,35,,16.1,,100.97,,,,-14.0,,Snow,1.312747027816631,9.722230000000001,2802162.9423667123,2802162.9423667123,2.8021629423667123
228,1,10,12:00:00,-4.5,,-11.2,,60,,32.0,,26,,16.1,,100.92,,,,-12.0,,,1.3086781329667945,7.222228,1145146.6272122483,1145146.6272122483,1.1451466272122484
229,1,10,13:00:00,-4.3,,-12.1,,55,,30.0,,32,,16.1,,100.94,,,,-12.0,,,1.3079637518850815,8.888896,2133800.693753873,2133800.693753873,2.133800693753873
230,1,10,14:00:00,-4.9,,-12.6,,55,,30.0,,35,,16.1,,100.96,,,,-13.0,,,1.311149036223966,9.722230000000001,2798751.902213281,2798751.902213281,2.798751902213281
231,1,10,15:00:00,-5.3,,-13.0,,55,,32.0,,24,,16.1,,101.03,,,,-13.0,,,1.3140175057748391,6.666672,904363.622670928,904363.622670928,0.9043636226709281
232,1,10,16:00:00,-6.5,,-13.9,,56,,30.0,,34,,16.1,,101.13,,,,-15.0,,,1.3212374284105177,9.444452,2585388.589863355,2585388.589863355,2.5853885898633546
233,1,10,17:00:00,-7.4,,-14.1,,59,,30.0,,28,,16.1,,101.21,,,,-16.0,,,1.3267607050865986,7.7777840000000005,1450023.0405633578,1450023.0405633578,1.4500230405633578
234,1,10,18:00:00,-7.5,,-13.4,,63,,32.0,,22,,16.1,,101.29,,,,-15.0,,Snow,1.3283092583017608,6.111116000000001,704166.6470494199,704166.6470494199,0.7041666470494199
235,1,10,19:00:00,-8.1,,-13.2,,67,,32.0,,15,,16.1,,101.39,,,,-14.0,,,1.3326305445453184,4.166670000000001,223919.4141046396,223919.4141046396,0.2239194141046396
236,1,10,20:00:00,-8.5,,-13.0,,70,,31.0,,22,,16.1,,101.45,,,,-16.0,,,1.3354345310790137,6.111116000000001,707943.9145867141,707943.9145867141,0.7079439145867141
237,1,10,21:00:00,-8.4,,-12.3,,74,,31.0,,22,,16.1,,101.48,,,,-16.0,,Snow,1.335324872744941,6.111116000000001,707885.7822346715,707885.7822346715,0.7078857822346716
238,1,10,22:00:00,-8.5,,-12.3,,74,,33.0,,11,,16.1,,101.51,,,,-14.0,,Snow,1.3362243395744768,3.0555580000000004,0.0,0.0,0.0
239,1,10,23:00:00,-8.9,,-13.1,,72,,33.0,,15,,16.1,,101.55,,,,-15.0,,,1.338774342531447,4.166670000000001,224951.74497163208,224951.74497163208,0.2249517449716321
240,1,11,00:00:00,-9.1,,-14.5,,65,,32.0,,13,,16.1,,101.56,,,,-15.0,,,1.3399203073293782,3.611114,0.0,0.0,0.0
241,1,11,01:00:00,-9.8,,-16.2,,60,,32.0,,28,,16.1,,101.58,,,,-19.0,,,1.343746464488692,7.7777840000000005,1468586.8572335942,1468586.8572335942,1.4685868572335943
242,1,11,02:00:00,-10.5,,-16.9,,60,,33.0,,26,,16.1,,101.63,,,,-20.0,,,1.3479909274891833,7.222228,1179546.9223799708,1179546.9223799708,1.1795469223799708
243,1,11,03:00:00,-11.0,,-16.9,,62,,32.0,,28,,16.1,,101.67,,,,-21.0,,,1.351093517644797,7.7777840000000005,1476616.4863262798,1476616.4863262798,1.4766164863262798
244,1,11,04:00:00,-11.4,,-16.9,,64,,33.0,,24,,16.1,,101.72,,,,-20.0,,,1.3538236918147868,6.666672,931759.9598228995,931759.9598228995,0.9317599598228995
245,1,11,05:00:00,-11.8,,-17.1,,65,,32.0,,30,,16.1,,101.77,,,,-22.0,,,1.3565622231278265,8.333340000000002,1823524.8738226136,1823524.8738226136,1.8235248738226135
246,1,11,06:00:00,-11.6,,-16.6,,67,,33.0,,22,,16.1,,101.84,,,,-20.0,,,1.356457262355837,6.111116000000001,719088.5378003987,719088.5378003987,0.7190885378003986
247,1,11,07:00:00,-11.6,,-16.4,,68,,33.0,,24,,16.1,,101.89,,,,-21.0,,,1.3571232370525945,6.666672,934030.8494201204,934030.8494201204,0.9340308494201204
248,1,11,08:00:00,-11.8,,-16.4,,69,,34.0,,28,,16.1,,101.99,,,,-22.0,,,1.3594947542184046,7.7777840000000005,1485798.2374546116,1485798.2374546116,1.4857982374546115
249,1,11,09:00:00,-11.4,,-17.3,,62,,33.0,,18,,16.1,,102.14,,,,-19.0,,,1.3594136048167746,5.000004000000001,394709.2788414884,394709.2788414884,0.39470927884148843
250,1,11,10:00:00,-11.1,,-17.8,,58,,34.0,,17,,16.1,,102.24,,,,-19.0,,,1.3591867293442654,4.722226,332455.94111043104,332455.94111043104,0.33245594111043103
251,1,11,11:00:00,-10.3,,-20.1,,45,,34.0,,13,,16.1,,102.25,,,,-17.0,,,1.3551824978544877,3.611114,0.0,0.0,0.0
252,1,11,12:00:00,-9.2,,-19.6,,43,,31.0,,15,,16.1,,102.21,,,,-16.0,,,1.3490068990926407,4.166670000000001,226671.10228289413,226671.10228289413,0.22667110228289414
253,1,11,13:00:00,-8.6,,-19.7,,41,,33.0,,11,,16.1,,102.2,,,,-14.0,,,1.3458156638787193,3.0555580000000004,0.0,0.0,0.0
254,1,11,14:00:00,-7.9,,-20.0,,38,,30.0,,11,,16.1,,102.15,,,,-13.0,,,1.3416073447584476,3.0555580000000004,0.0,0.0,0.0
255,1,11,15:00:00,-7.3,,-20.0,,36,,34.0,,8,,16.1,,102.18,,,,-11.0,,,1.3389725770409644,2.222224,0.0,0.0,0.0
256,1,11,16:00:00,-7.5,,-19.6,,38,,33.0,,5,,16.1,,102.17,,,,-10.0,,,1.3398495105211858,1.3888900000000002,0.0,0.0,0.0
257,1,11,17:00:00,-7.7,,-19.1,,40,,32.0,,5,,16.1,,102.19,,,,-10.0,,,1.3411214795356103,1.3888900000000002,0.0,0.0,0.0
258,1,11,18:00:00,-7.6,,-18.7,,41,,,M,4,,16.1,,102.23,,,,-10.0,,,1.3411411986001784,1.111112,0.0,0.0,0.0
259,1,11,19:00:00,-7.2,,-17.8,,43,,,M,4,,16.1,,102.26,,,,-9.0,,,1.3395170396594829,1.111112,0.0,0.0,0.0
260,1,11,20:00:00,-7.3,,-17.3,,45,,32.0,,11,,16.1,,102.28,,,,-12.0,,,1.340282982773046,3.0555580000000004,0.0,0.0,0.0
261,1,11,21:00:00,-7.4,,-15.4,,53,,32.0,,9,,16.1,,102.27,,,,-12.0,,,1.3406562326766767,2.5000020000000003,0.0,0.0,0.0
262,1,11,22:00:00,-7.1,,-14.7,,55,,32.0,,8,,16.1,,102.32,,,,-11.0,,,1.3397992088545905,2.222224,0.0,0.0,0.0
263,1,11,23:00:00,-6.8,,-14.2,,56,,31.0,,5,,16.1,,102.26,,,,-9.0,,,1.3375053752485058,1.3888900000000002,0.0,0.0,0.0
264,1,12,00:00:00,-6.6,,-13.8,,57,,31.0,,5,,16.1,,102.26,,,,-9.0,,,1.3365018071560288,1.3888900000000002,0.0,0.0,0.0
265,1,12,01:00:00,-6.3,,-12.7,,61,,,,0,,16.1,,102.26,,,,,,,1.334999275613414,0.0,0.0,0.0,0.0
266,1,12,02:00:00,-6.0,,-12.4,,61,,,,0,,16.1,,102.3,,,,,,,1.3340217302750852,0.0,0.0,0.0,0.0
267,1,12,03:00:00,-5.7,,-12.5,,59,,31.0,,8,,16.1,,102.35,,,,-9.0,,,1.3331766346043221,2.222224,0.0,0.0,0.0
268,1,12,04:00:00,-5.8,,-13.0,,57,,31.0,,8,,16.1,,102.33,,,,-10.0,,,1.3334146873093369,2.222224,0.0,0.0,0.0
269,1,12,05:00:00,-5.7,,-12.7,,58,,8.0,,5,,16.1,,102.35,,,,-8.0,,,1.3331766346043221,1.3888900000000002,0.0,0.0,0.0
270,1,12,06:00:00,-5.8,,-13.0,,57,,8.0,,11,,16.1,,102.4,,,,-11.0,,,1.3343268247872189,3.0555580000000004,0.0,0.0,0.0
271,1,12,07:00:00,-5.9,,-13.6,,55,,6.0,,11,,16.1,,102.45,,,,-11.0,,,1.3354778757298404,3.0555580000000004,0.0,0.0,0.0
272,1,12,08:00:00,-6.1,,-12.0,,64,,6.0,,13,,16.1,,102.49,,,,-11.0,,,1.3369998533396348,3.611114,0.0,0.0,0.0
273,1,12,09:00:00,-6.1,,-11.7,,65,,6.0,,11,,16.1,,102.59,,,,-11.0,,,1.3383043707104414,3.0555580000000004,0.0,0.0,0.0
274,1,12,10:00:00,-5.6,,-11.0,,66,,7.0,,15,,16.1,,102.66,,,,-11.0,,,1.3367147903305365,4.166670000000001,224605.68227328447,224605.68227328447,0.22460568227328448
275,1,12,11:00:00,-5.3,,-10.9,,65,,7.0,,17,,16.1,,102.66,,,,-11.0,,,1.3352176298410865,4.722226,326593.1193502868,326593.1193502868,0.3265931193502868
276,1,12,12:00:00,-5.1,,-11.3,,62,,8.0,,17,,16.1,,102.6,,,,-11.0,,,1.3334415942346978,4.722226,326158.70252129633,326158.70252129633,0.32615870252129636
277,1,12,13:00:00,-4.7,,-10.7,,63,,8.0,,18,,16.1,,102.56,,,,-11.0,,,1.3309356334105464,5.000004000000001,386440.62571282126,386440.62571282126,0.3864406257128213
278,1,12,14:00:00,-4.8,,-11.2,,61,,8.0,,17,,16.1,,102.53,,,,-11.0,,,1.331042144139739,4.722226,325571.79902802,325571.79902802,0.32557179902802
279,1,12,15:00:00,-4.4,,-11.2,,60,,8.0,,21,,16.1,,102.49,,,,-11.0,,,1.3285425519417653,5.833338,612550.0249059122,612550.0249059122,0.6125500249059123
280,1,12,16:00:00,-4.7,,-11.8,,58,,8.0,,17,,16.1,,102.47,,,,-11.0,,,1.329767690674519,4.722226,325260.06877268886,325260.06877268886,0.32526006877268887
281,1,12,17:00:00,-4.8,,-12.8,,54,,7.0,,18,,16.1,,102.48,,,,-11.0,,,1.3303930452690966,5.000004000000001,386283.0838335427,386283.0838335427,0.3862830838335427
282,1,12,18:00:00,-5.1,,-12.6,,56,,6.0,,18,,16.1,,102.53,,,,-11.0,,,1.3325318387610485,5.000004000000001,386904.08809141396,386904.08809141396,0.38690408809141397
283,1,12,19:00:00,-5.3,,-13.3,,54,,4.0,,15,,16.1,,102.57,,,,-11.0,,,1.3340470708435637,4.166670000000001,224157.4303650842,224157.4303650842,0.2241574303650842
284,1,12,20:00:00,-5.4,,-12.4,,58,,3.0,,13,,16.1,,102.54,,,,-11.0,,,1.3341549823203973,3.611114,0.0,0.0,0.0
285,1,12,21:00:00,-5.9,,-13.1,,57,,2.0,,18,,16.1,,102.49,,,,-12.0,,,1.3359992921771726,5.000004000000001,387910.8722168966,387910.8722168966,0.38791087221689663
286,1,12,22:00:00,-6.4,,-15.0,,51,,3.0,,21,,16.1,,102.5,,,,-13.0,,,1.3386341067319092,5.833338,617202.9297970708,617202.9297970708,0.6172029297970708
287,1,12,23:00:00,-6.4,,-15.5,,49,,2.0,,22,,16.1,,102.48,,,,-14.0,,,1.3383729098330346,6.111116000000001,709501.6153269962,709501.6153269962,0.7095016153269962
288,1,13,00:00:00,-6.3,,-16.2,,46,,3.0,,18,,16.1,,102.45,,,,-13.0,,,1.3374797162780583,5.000004000000001,388340.7172082736,388340.7172082736,0.38834071720827357
289,1,13,01:00:00,-6.5,,-15.8,,48,,3.0,,21,,16.1,,102.39,,,,-14.0,,,1.337699004202046,5.833338,616771.7828404903,616771.7828404903,0.6167717828404904
290,1,13,02:00:00,-6.8,,-15.4,,51,,4.0,,22,,16.1,,102.41,,,,-14.0,,,1.339467293948753,6.111116000000001,710081.7729887255,710081.7729887255,0.7100817729887254
291,1,13,03:00:00,-7.3,,-14.7,,56,,4.0,,26,,16.1,,102.43,,,,-15.0,,,1.3422485913711684,7.222228,1174522.1445738676,1174522.1445738676,1.1745221445738676
292,1,13,04:00:00,-8.0,,-14.3,,61,,4.0,,24,,16.1,,102.39,,,,-16.0,,,1.3452666018120896,6.666672,925870.6007539751,925870.6007539751,0.9258706007539751
293,1,13,05:00:00,-8.8,,-14.3,,65,,4.0,,22,,16.1,,102.37,,,,-17.0,,,1.3490742016179338,6.111116000000001,715174.6110606133,715174.6110606133,0.7151746110606133
294,1,13,06:00:00,-9.3,,-14.5,,66,,5.0,,18,,16.1,,102.37,,,,-17.0,,,1.3516307189603973,5.000004000000001,392449.4976734969,392449.4976734969,0.3924494976734969
295,1,13,07:00:00,-9.0,,-13.8,,69,,4.0,,18,,16.1,,102.39,,,,-16.0,,,1.3503594149932825,5.000004000000001,392080.37125732,392080.37125732,0.39208037125732
296,1,13,08:00:00,-9.3,,-13.3,,73,,5.0,,21,,16.1,,102.41,,,,-17.0,,Snow,1.3521588544371816,5.833338,623438.7741300975,623438.7741300975,0.6234387741300975
297,1,13,09:00:00,-9.5,,-12.9,,77,,5.0,,24,,16.1,,102.41,,,,-18.0,,Snow,1.353184577065239,6.666672,931320.0934378147,931320.0934378147,0.9313200934378147
298,1,13,10:00:00,-8.8,,-12.5,,75,,5.0,,24,,16.1,,102.45,,,,-17.0,,,1.3501284747070168,6.666672,929216.7517488428,929216.7517488428,0.9292167517488428
299,1,13,11:00:00,-8.0,,-10.9,,80,,5.0,,24,,11.3,,102.43,,,,-16.0,,Snow,1.3457921479012827,6.666672,926232.3042800045,926232.3042800045,0.9262323042800045
300,1,13,12:00:00,-7.2,,-11.1,,74,,5.0,,26,,16.1,,102.32,,,,-15.0,,Snow,1.3403029874629209,7.222228,1172819.6619715416,1172819.6619715416,1.1728196619715416
301,1,13,13:00:00,-5.9,,-10.7,,69,,5.0,,26,,16.1,,102.23,,,,-14.0,,,1.3326100852695129,7.222228,1166088.059464909,1166088.059464909,1.166088059464909
302,1,13,14:00:00,-6.0,,-10.9,,69,,6.0,,26,,16.1,,102.19,,,,-14.0,,,1.3325872983070475,7.222228,1166068.1199453627,1166068.1199453627,1.1660681199453626
303,1,13,15:00:00,-6.0,,-11.0,,68,,7.0,,22,,16.1,,102.18,,,,-13.0,,,1.3324568954008622,6.111116000000001,706365.4028670117,706365.4028670117,0.7063654028670118
304,1,13,16:00:00,-6.0,,-10.6,,70,,5.0,,21,,16.1,,102.17,,,,-13.0,,,1.332326492494677,5.833338,614294.6832734902,614294.6832734902,0.6142946832734901
305,1,13,17:00:00,-6.5,,-10.9,,71,,7.0,,22,,16.1,,102.15,,,,-14.0,,,1.3345634659560406,6.111116000000001,707482.1433514599,707482.1433514599,0.7074821433514599
306,1,13,18:00:00,-6.4,,-10.7,,72,,6.0,,18,,16.1,,102.14,,,,-13.0,,,1.3339325625521679,5.000004000000001,387310.7918903827,387310.7918903827,0.3873107918903827
307,1,13,19:00:00,-6.0,,-10.3,,72,,5.0,,18,,16.1,,102.13,,,,-12.0,,,1.331804880869936,5.000004000000001,386693.01397538884,386693.01397538884,0.38669301397538886
308,1,13,20:00:00,-5.8,,-10.4,,70,,5.0,,15,,16.1,,102.11,,,,-12.0,,,1.3305479695217082,4.166670000000001,223569.48292452027,223569.48292452027,0.22356948292452028
